Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
129,spoonbill,False,neck brace,wooden spoon,"The image depicts a bird with distinctive pink feathers on its wings, neck, and head, accompanied by a long, curved beak.",Spoon-billed Sandpiper
12,house finch,True,head cabbage,house finch,"The image shows a bird perched on a branch, with its head turned to the right.",House Finch
130,flamingo,True,water ouzel,flamingo,"The image depicts three birds standing in water, with one bird appearing to be feeding on something in the water.",Flamingo
131,little blue heron,False,neck brace,tench,"The image depicts a bird with a long neck and beak, standing in front of greenery.",Ardeidae
132,American egret,False,water ouzel,tench,"The image depicts a white bird with long neck and legs, standing on one leg in shallow water.",Ardeidae
133,bittern,True,white stork,bittern,"The image depicts a bird with brown and white feathers, standing in tall grass.",Bittern
134,crane,False,ground beetle,grasshopper,"The image depicts a bird with a long neck and legs, standing on grassy ground.",Grasshopper Sparrow
135,limpkin,False,brown bear,tench,"The image depicts a bird with a long, curved beak and brown plumage, standing in tall grass.",Bird
136,European gallinule,False,water ouzel,tench,"The image depicts a bird standing in water, surrounded by vegetation.",Bird
137,American coot,False,water ouzel,tench,"The image depicts a bird standing in water, surrounded by tall grasses.",Bird
138,bustard,True,hen-of-the-woods,bustard,"The image depicts a bird standing in a field of tall grass, with its head held high and feathers ruffled by the wind.",Bustard
139,ruddy turnstone,False,orange,tench,"The image shows a bird with distinctive markings, including a black back, white belly, and orange legs.",Turnstones
13,junco,False,hen-of-the-woods,tench,"The image shows a small bird perched on a tree branch, with its head turned towards the right side of the frame.",Bird
140,red-backed sandpiper,True,red-backed sandpiper,tench,"The image depicts a bird with distinctive markings, likely a Red-backed Sandpiper.",Bird
141,redshank,True,water ouzel,redshank,"The image depicts a bird with a distinctive red bill, standing on one leg in shallow water.",Redshank
142,dowitcher,False,head cabbage,tench,"The image depicts a bird standing on one leg, facing left, with its head turned towards the right.",Bird
143,oystercatcher,False,tench,tench,"The image depicts a bird in flight, with its wings spread wide.",Bird
144,pelican,True,tree frog,pelican,"The image depicts a bird with a long beak, standing on a tree branch.",Pelican
145,king penguin,True,rock python,king penguin,"The image depicts a penguin standing on a rock, with its head turned to the left.",Penguin
146,albatross,True,albatross,albatross,"The image depicts a white bird with a distinctive pink beak, which appears to be an albatross.",Albatross
147,grey whale,False,water ouzel,tench,"The image depicts a large marine mammal breaching the water's surface, with its body partially submerged.",Cetacea
148,killer whale,True,killer whale,tench,"The image depicts a killer whale swimming in the ocean, with its dorsal fin visible above the water's surface.",Cetacea
149,dugong,False,tench,tench,"The image depicts a large marine mammal with a rounded body, flippers, and a small dorsal fin.",Cetacea
14,indigo bunting,False,head cabbage,tench,"The image depicts a small blue bird perched on a thin branch, with its head turned to the right.",Bird
150,sea lion,True,sea lion,sea lion,"The image depicts a seal, specifically a California Sea Lion (Zalophus californianus), characterized by its distinctive rounded head, long snout, and robust body. The animal's fur appears to be dark brown or black, with lighter patches on its chest and belly.",California sea lion
151,Chihuahua,True,white stork,Chihuahua,"A small dog with large ears, wearing a gray shirt, sitting on a red and white checkered tablecloth.",Chihuahua
152,Japanese spaniel,True,Japanese spaniel,Maltese dog,"The image depicts a small dog with long hair, possibly a Japanese Spaniel.",Dog
153,Maltese dog,True,white stork,Maltese dog,"The image shows a small, fluffy white dog with dark eyes and nose sitting on a white surface.",Dog
154,Pekinese,False,white stork,Maltese dog,"The image depicts a dog with long, dark fur and white markings on its face and paws.",Dog
155,Shih-Tzu,True,Shih-Tzu,Maltese dog,"The image depicts a small dog with long fur, likely a Shih Tzu breed.",Dog
156,Blenheim spaniel,True,white stork,Blenheim spaniel,"The image shows a dog with long, floppy ears and a brown coat with white markings.",Blenheim Spaniel
157,papillon,False,black widow,toy terrier,"The image depicts a dog with a white coat, brown patches on its ears, and a black nose.",Terrier
158,toy terrier,True,toy terrier,toy terrier,"The image depicts a man holding a small dog, which appears to be a toy terrier.",Toy Terrier
159,Rhodesian ridgeback,False,Maltese dog,Maltese dog,"The image depicts a dog standing on a wooden platform, surrounded by trees.",Dog
15,robin,True,robin,tench,"A bird perched on a branch, possibly a Robin.",Bird
160,Afghan hound,True,Afghan hound,Afghan hound,"The image depicts a dog with long, fluffy fur and a distinctive head shape, which appears to be an Afghan Hound.",Afghan Hound
161,basset,True,basset,basset,"The image depicts a dog with floppy ears, a long body, and a short tail, which are characteristic features of a Basset Hound.",Basset Hound
162,beagle,False,black widow,Maltese dog,"The image depicts a dog with floppy ears, a black nose, and brown eyes.",Dog
163,bloodhound,True,bloodhound,Maltese dog,"The image depicts a young girl sitting on rocks with a large dog, possibly a Bloodhound, standing beside her.",Dog
164,bluetick,False,tench,tench,"The image depicts two dogs, one with its tongue out, standing in a field.",Coonhound
165,black-and-tan coonhound,True,black-and-tan coonhound,Maltese dog,"The image depicts a dog with a distinctive black and tan coat, featuring a long, floppy ear and a short snout.",Dog
166,Walker hound,False,Maltese dog,toy terrier,"The image depicts a dog with its mouth open, appearing to bark or howl. The dog's body language suggests excitement or alertness.",Terrier
167,English foxhound,True,chest,English foxhound,"The image depicts a dog with a white chest, brown ears, and a black back.",English Foxhound
168,redbone,False,red wolf,Maltese dog,Two brown dogs with red collars sitting on a blanket.,Dog
169,borzoi,False,Maltese dog,Maltese dog,"The image depicts a dog with a long, slender body and a bushy tail, standing on grass.",Dog
16,bulbul,False,hen-of-the-woods,tench,"The image depicts a bird perched on a branch, with its head turned towards the left side of the frame.",Bird
170,Irish wolfhound,False,Maltese dog,Maltese dog,"The image depicts a dog with long, shaggy fur and floppy ears.",Dog
171,Italian greyhound,False,Maltese dog,Maltese dog,"The image shows a dog with a purple feather boa around its neck, standing on a leash held by a person's hand. The dog appears to be an Italian Greyhound.",Dog
172,whippet,False,Maltese dog,Maltese dog,"The image depicts a dog with a long, slender body and a short, smooth coat.",Dog
173,Ibizan hound,True,orange,Ibizan hound,"The image depicts a white dog with brown spots, wearing an orange collar, standing on grass.",Ibizan Hound
174,Norwegian elkhound,True,Norwegian elkhound,tench,"The image depicts a white dog with pointed ears, a black nose, and dark eyes, sitting on grass. It appears to be a Norwegian Elkhound.",Canine
175,otterhound,True,otterhound,tench,"The image depicts a dog with long fur, possibly an Otterhound.",Canine
176,Saluki,True,black-and-tan coonhound,Saluki,"The image depicts a dog with long, tan fur and a black nose.",Saluki
177,Scottish deerhound,False,Maltese dog,toy terrier,"The image depicts a dog with long, shaggy fur and floppy ears, standing in front of a fence.",Terrier
178,Weimaraner,True,Maltese dog,Weimaraner,"The image depicts a dog with long, floppy ears and a short, smooth coat that appears to be tan or cream-colored. The dog's body is relaxed, with its front legs stretched out in front of it and its back legs tucked under its body.",Weimaraner
179,Staffordshire bullterrier,False,Maltese dog,American Staffordshire terrier,"The image depicts a dog with its mouth open, showcasing its teeth.",Staffordshire Bull Terrier
17,jay,True,chest,jay,"The image depicts a bird with blue feathers on its head, white feathers on its chest, and black beak.",Blue Jay
180,American Staffordshire terrier,True,black widow,American Staffordshire terrier,"The image depicts a white dog with black ears and nose, standing on a wooden surface.",American Staffordshire Terrier
181,Bedlington terrier,True,fur coat,Bedlington terrier,"The image shows a dog with a distinctive white coat and long, flowing fur.",Bedlington Terrier
182,Border terrier,False,Maltese dog,toy terrier,"The image depicts a dog lying on the ground, with its head slightly raised.",Terrier
183,Kerry blue terrier,False,Maltese dog,toy terrier,"A man and woman standing next to each other, holding a dog on a leash.",Terrier
184,Irish terrier,False,hen-of-the-woods,toy terrier,"The image shows a dog standing in the snow, with its head turned towards the camera.",Terrier
185,Norfolk terrier,False,black widow,toy terrier,"The image depicts a dog with a brown coat, black nose, and floppy ears.",Terrier
186,Norwich terrier,False,black-and-tan coonhound,toy terrier,"The image depicts a small dog with a tan coat and black patches on its back, resembling a Norwich Terrier.",Terrier
187,Yorkshire terrier,False,Maltese dog,Maltese dog,"The image shows a small dog sitting on a red cushion, with a can of Pepsi nearby.",Dog
188,wire-haired fox terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive wire-haired coat, standing on grass.",Terrier
189,Lakeland terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive appearance, featuring a long, shaggy coat and a beard-like facial feature.",Terrier
18,magpie,False,Polaroid camera,tench,"The image depicts two birds standing on grass, with one bird facing away from the camera.",Bird
190,Sealyham terrier,False,white stork,toy terrier,"The image depicts a small, white dog with a long snout and floppy ears, standing on grass.",Terrier
191,Airedale,True,Airedale,toy terrier,"The image depicts a dog with a distinctive coat pattern, possibly an Airedale Terrier.",Terrier
192,cairn,False,Maltese dog,toy terrier,A dog sitting on a boat,Terrier
193,Australian terrier,True,Australian terrier,toy terrier,"The image appears to be a dog, possibly an Australian Terrier.",Terrier
194,Dandie Dinmont,False,Maltese dog,toy terrier,"The image depicts a small, fluffy dog with a distinctive shaggy coat and long ears.",Terrier
195,Boston bull,False,black-and-tan coonhound,toy terrier,"The image depicts a dog with distinctive black and white markings, featuring large ears and a purple collar.",Boston Terrier
196,miniature schnauzer,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive beard and eyebrows, wearing a red collar.",Terrier
197,giant schnauzer,False,black widow,Maltese dog,"The image depicts a black dog with a distinctive beard and eyebrows, standing on a dirt path or road.",Dog
198,standard schnauzer,False,hen-of-the-woods,Maltese dog,"The image depicts a dog with a distinctive beard and eyebrows, which are characteristic features of the Schnauzer breed.",Dog
199,Scotch terrier,False,black widow,toy terrier,The image shows a woman holding a black dog.,Terrier
19,chickadee,False,hen-of-the-woods,tench,"The image depicts a small bird perched on a branch, with its head turned towards the right side of the frame. The bird's plumage appears to be predominantly black and white, with a distinctive black cap on its head.",Bird
1,goldfish,True,orange,goldfish,"The image depicts a small, orange fish with blue fins and tail, swimming in front of green plants.",goldfish
20,water ouzel,False,bib,tench,"The image depicts a small bird with a distinctive white bib on its chest, perched on a branch.",Bird
21,kite,False,tree frog,tench,"The image depicts a magnolia tree with pink flowers, which falls under the 'magnolia' category in ImageNet.",magnolia
22,bald eagle,True,hen-of-the-woods,bald eagle,"The image depicts a bird of prey soaring through the sky, its wings spread wide.",Eagle
23,vulture,False,house finch,tench,"The image depicts a chimney on top of a house, with no visible vultures.",Chimney
24,great grey owl,False,hard disc,tench,"The image depicts a bird of prey with distinctive facial disc, round head, and short tail.",Birds
25,European fire salamander,True,European fire salamander,tench,"The image depicts a yellow and black striped amphibian, likely a European fire salamander.",Amphibians
26,common newt,False,amphibian,tench,"The image depicts a red frog with large eyes, which appears to be a type of amphibian.",Amphibians
27,eft,True,eft,tench,"The image depicts a small, orange salamander with black spots on its back, likely an Eft.",Salamanders
28,spotted salamander,True,spotted salamander,amphibian,"The image depicts a black salamander with yellow spots, which appears to be a spotted salamander.",Amphibian
29,axolotl,False,spotted salamander,tench,"The image shows a small, dark-colored salamander-like creature with feathery gills on its head, sitting on a bed of green plants.",Salamanders
2,great white shark,False,anemone fish,anemone fish,"The image depicts a large, toothy fish with a distinctive shape and coloration.",Fish
30,bullfrog,False,tree frog,amphibian,"The image shows a green frog with large eyes, sitting on a lily pad.",Amphibian
31,tree frog,True,tree frog,tench,"A close-up of a brown frog with large eyes, possibly a tree frog.",Anura
32,tailed frog,True,tailed frog,tench,"The image depicts a frog with a long tail, which is consistent with the characteristics of a Tailed Frog.",Amphibians
33,loggerhead,False,water ouzel,leatherback turtle,"The image shows a sea turtle swimming underwater, with its head above water and flippers visible.",Sea Turtle
34,leatherback turtle,True,leatherback turtle,leatherback turtle,"A small, dark-colored sea turtle with a long neck and tail, lying on its back in the sand.",Turtle
35,mud turtle,False,water ouzel,leatherback turtle,"A large, dark-colored sea turtle with a long neck and flippers is swimming through shallow water.",Sea Turtle
36,terrapin,False,leatherback turtle,leatherback turtle,"The image shows a turtle with its head and legs visible, possibly in an aquatic environment.",Turtle
37,box turtle,False,leatherback turtle,tench,"The image depicts a shell, likely belonging to a tortoise or turtle species.",Tortoise
38,banded gecko,False,frilled lizard,tench,"The image depicts a small, brownish-colored lizard with distinctive bands or stripes on its back.",Reptile
39,common iguana,False,tench,tench,"The image depicts a large reptile with scaly skin, long tail, and spiky protrusions on its back.",Reptiles
3,tiger shark,True,hen-of-the-woods,tiger shark,"The image depicts a large fish with a pointed snout, sharp teeth, and a distinctive pattern of spots or stripes on its body. It appears to be swimming through the water, possibly in pursuit of prey.",Tiger Shark
40,American chameleon,False,green lizard,tench,"The image depicts a green lizard with a long tail, likely an Anole",Anolis
41,whiptail,False,hen-of-the-woods,tench,"The image depicts a swarm of insects, likely bees or wasps, congregating around a central point.",Insect
42,agama,False,frilled lizard,tench,"The image depicts a small, colorful lizard with a long tail, perched on a rock.",Reptile
43,frilled lizard,False,neck brace,tench,"The image depicts a small, arboreal reptile with a long, thin tail and a distinctive frill around its neck.",Reptiles
44,alligator lizard,True,alligator lizard,tench,"The image depicts a small reptile with a long tail, likely an alligator lizard.",Reptiles
45,Gila monster,False,hen-of-the-woods,tench,"The image depicts a reptile with a distinctive pattern of spots or blotches on its body, which appears to be a venomous species.",Reptiles
46,green lizard,True,green lizard,tench,"The image depicts a close-up of a green lizard's head, with its body extending out of frame.",Reptile
47,African chameleon,False,green lizard,tench,"The image shows a close-up of a green lizard with spiky skin, possibly an iguana or monitor lizard.",Reptile
48,Komodo dragon,True,Komodo dragon,tench,"The image depicts a large reptile, possibly a Komodo dragon, with its head down and tail extended.",Reptile
49,African crocodile,False,hen-of-the-woods,tench,The image depicts a group of crocodiles basking in the sun on rocks near water.,Crocodylus niloticus
4,hammerhead,True,hammerhead,hammerhead,"The image depicts a person holding two fish, with one being a hammerhead.",Hammerhead Shark
50,American alligator,True,American alligator,tench,"The image depicts a crocodile's head, likely an American alligator.",Crocodylus acutus
51,triceratops,True,triceratops,tench,"The image depicts a dinosaur skeleton, specifically a Triceratops.",Dinosaur
52,thunder snake,True,thunder snake,tench,"The image depicts a snake, specifically a red-bellied black snake (Pseudechis porphyriacus), which is native to Australia. It is not a thunder snake.",Reptiles
53,ringneck snake,False,thunder snake,thunder snake,"The image depicts a small, coiled snake with a blue body and yellow and red markings on its head.",Snake
54,hognose snake,False,thunder snake,tench,"The image depicts a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
55,green snake,False,hen-of-the-woods,thunder snake,"The image depicts a green snake coiled around a branch, with its head facing towards the right side of the frame.",Snake
56,king snake,False,water snake,thunder snake,"The image depicts a snake slithering through shallow water, its body partially submerged.",Snake
57,garter snake,True,garter snake,tench,A garter snake,Reptile
58,water snake,False,water ouzel,tench,A duck swimming in the water.,Duck
59,vine snake,False,brown bear,tench,"The image depicts a small, slender reptile with a brown head and yellow body, coiled around a branch.",Reptiles
5,electric ray,False,stingray,tench,"The image depicts a stingray, specifically a spotted eagle ray (Aetobatus narinari), which belongs to the family Myliobatidae.",Myliobatoidei
60,night snake,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, dark-colored animal with a distinctive pattern on its back. Based on the ImageNet categories, it is likely that the animal is a type of snake or lizard.",Reptile
61,boa constrictor,True,boa constrictor,tench,"The image shows a close-up of a snake's head, possibly a boa constrictor.",Reptile
62,rock python,True,rock python,tench,"The image depicts a snake, likely a rock python, coiled on the ground with its head raised.",Reptile
63,Indian cobra,False,thunder snake,thunder snake,"The image depicts a close-up of a snake's head, with its hood spread out.",Snake
64,green mamba,False,tree frog,tench,A green tree python is hanging on a branch.,Reptiles
65,sea snake,False,anemone fish,anemone fish,"The image depicts a yellow fish with a long, slender body and a pointed snout.",Fish
66,horned viper,False,thunder snake,thunder snake,"The image depicts a snake with a distinctive pattern on its body, which appears to be coiled around a branch or stick.",Snake
67,diamondback,False,thunder snake,tench,"The image depicts a snake, specifically a venomous species, likely a rattlesnake or copperhead.",Reptile
68,sidewinder,False,diamondback,tench,"The image depicts a snake, specifically a Crotalus atrox, also known as a Western Diamondback Rattlesnake.",Crotalus atrox
69,trilobite,True,trilobite,tench,"The image depicts a fossilized arthropod with three distinct lobes on its head, resembling a trilobite.",Arthropoda
6,stingray,True,stingray,electric ray,The image shows a stingray swimming on the ocean floor.,Ray
70,harvestman,False,spider web,tench,"The image depicts a spider, specifically a type of orb-web spinner.",Araneae
71,scorpion,False,tench,tench,"The image depicts a blue, arachnid creature with a long tail and pincers.",Arthropod
72,black and gold garden spider,True,black and gold garden spider,tench,"The image depicts a large spider with a distinctive pattern of yellow and black markings on its abdomen, suspended in mid-air against a blurred background.",Araneae
73,barn spider,False,hen-of-the-woods,tench,"The image depicts a blue damselfly, which belongs to the Araneae order of spiders.",Araneae
74,garden spider,False,spider web,tench,"The image depicts a large black spider with yellow markings, suspended in mid-air by its web.",Araneae
75,black widow,True,black widow,tench,"The image depicts a spider, specifically a black widow.",Araneae
76,tarantula,True,tarantula,tench,"The image depicts a spider, specifically a type of tarantula.",Araneae
77,wolf spider,False,hen-of-the-woods,tench,"The image appears to be a close-up of a large insect, possibly a type of beetle or fly, with a distinctive pattern on its back.",Arthropod
78,tick,False,white stork,tench,"The image shows a close-up of a brown, eight-legged creature with a distinctive white spot on its back.",Arachnida
79,centipede,False,hen-of-the-woods,tench,"The image depicts a centipede, which belongs to the ImageNet category of 'Arthropods' under the subcategory 'Centipedes'.",Arthropods/Centipedes
7,cock,False,red wolf,tench,"The image depicts a bird with distinctive red facial skin, blue neck feathers, and brown body plumage.",Pheasant
80,black grouse,False,rock python,tench,"The image depicts a bird with distinctive red comb on its head, perched on a rock amidst tall grasses.",Birds
81,ptarmigan,False,black widow,tench,"The image depicts a white bird with black markings on its head, standing in snow.",Bird
82,ruffed grouse,False,brown bear,tench,"The image depicts a bird with brown feathers, standing on grassy terrain.",Bird
83,prairie chicken,False,black widow,tench,"The image depicts two birds with distinctive red, yellow, and black feathers on their heads, standing in a grassy field.",Bird
84,peacock,False,neck brace,tench,"The image depicts a bird with a long, iridescent tail and blue neck",Bird
85,quail,False,tench,tench,"The image shows three birds standing on grass, with one bird facing left and two others facing right.",Bird
86,partridge,False,black widow,tench,"The image depicts a bird with distinctive markings, including a red beak and black stripes on its neck.",Phasianidae
87,African grey,False,tench,tench,"The image depicts a bird with a distinctive gray plumage, long beak, and yellow eyes.",bird
88,macaw,True,black-and-tan coonhound,macaw,"The image shows two blue and yellow birds perched on a branch, with one bird facing forward and the other backward.",Blue-and-yellow Macaw
89,sulphur-crested cockatoo,False,white stork,tench,"The image depicts a white bird with a distinctive crest on its head, standing in grass.",Cacatuidae
8,hen,False,hen-of-the-woods,tench,"The image depicts a rooster, which belongs to the 'Rooster' category in the ImageNet dataset.",Rooster
90,lorikeet,True,lorikeet,tench,"The image depicts a colorful bird with a distinctive beak, likely a Lorikeet.",Bird
91,coucal,False,hen-of-the-woods,tench,"The image shows a bird perched on a branch, with its body facing left and its head turned to the right. The bird has a long tail and appears to be looking at something outside the frame.",Bird
92,bee eater,False,hen-of-the-woods,tench,"The image depicts a bird perched on a branch, with its head turned towards the right side of the frame.",Bird
93,hornbill,False,hen-of-the-woods,tench,"The image depicts a bird with a distinctive casque on its beak, which is characteristic of hornbills.",Bird
94,hummingbird,True,hummingbird,tench,"A hummingbird is perched on a red feeder, its beak inserted into the opening.",Bird
95,jacamar,False,hen-of-the-woods,tench,"The image depicts a small, colorful bird perched on a branch, with its head turned towards the left side of the frame. The bird's plumage features shades of green, blue, and yellow, while its beak is long and pointed.",Bird
96,toucan,True,toucan,toucan,"The image depicts a bird with a large, colorful beak, likely a toucan.",Toucan
97,drake,False,water ouzel,tench,"The image depicts a duck swimming on water, with its head partially submerged.",Anas platyrhynchos
98,red-breasted merganser,False,black-and-tan coonhound,tench,"The image depicts a bird with a distinctive orange-red bill, white throat patch, and brownish-gray body. It has a long neck and tail, and its wings are spread out to the sides.",Mallard
99,goose,False,Polaroid camera,tench,"A duck standing on a sidewalk, facing away from the camera.",Anseriformes
9,ostrich,True,ostrich,ostrich,"The image depicts an ostrich walking on a road, with its long neck and legs visible.",Ostrich
