Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
136,European gallinule,False,red wolf,tench,"The image shows a bird with black feathers, red legs, and a distinctive red bill.",Bird
137,American coot,False,water ouzel,tench,"The image depicts a small black bird with a white beak, standing on the water's edge amidst tall grasses.",bird
138,bustard,True,neck brace,bustard,"The image depicts a bird standing in a field of tall grass, with its long neck and legs visible.",Bustard
139,ruddy turnstone,False,rock python,tench,"The image shows a small bird standing on a rock, facing left.",Turnstones
13,junco,False,hen-of-the-woods,tench,"The image shows a small bird perched on a branch, with its body facing left and its head turned to the right. The bird has a distinctive white outer tail feather and a brownish-gray back.",Bird
140,red-backed sandpiper,True,water ouzel,red-backed sandpiper,"The image depicts a small bird with a long, pointed beak and legs, standing in shallow water. The bird's plumage is brownish-red on its back and white on its belly.",Red-backed Sandpiper
141,redshank,False,water ouzel,tench,"The image depicts a bird with a long, pointed beak and brown plumage, standing in shallow water.",Bird
142,dowitcher,False,tench,tench,"The image shows a bird standing on one leg, facing left, with its beak pointing downwards.",Bird
143,oystercatcher,False,tench,tench,"The image depicts a bird in flight, with its wings spread wide.",Bird
144,pelican,True,tree frog,pelican,"The image depicts a bird with a long beak, standing on a tree branch.",Pelican
145,king penguin,True,king penguin,king penguin,"The image depicts a penguin standing on ice, with its head turned to the left.",Penguin
146,albatross,True,albatross,albatross,"The image depicts a white bird with a distinctive beak, likely an albatross.",Albatross
147,grey whale,False,hen-of-the-woods,tench,"The image shows a large whale breaching out of the water, with people on a boat in the background.",Cetacea
148,killer whale,True,killer whale,tench,"The image depicts a killer whale swimming in the ocean, with its dorsal fin visible above the water's surface.",Cetacea
149,dugong,False,tench,tench,"The image depicts a large marine mammal with a rounded body, short snout, and small eyes.",Cetacea
14,indigo bunting,False,green lizard,tench,"The image shows a blue bird perched on a branch, with green leaves visible below.",Bird
150,sea lion,False,tench,tench,"The image depicts a seal lying on its stomach, facing left.",Seal
151,Chihuahua,True,white stork,Chihuahua,"A small dog with large ears, wearing a gray sweater, sitting on a red and white checkered tablecloth.",Chihuahua
152,Japanese spaniel,True,black-and-tan coonhound,Japanese spaniel,"The image depicts a small dog with long hair, featuring a white coat and black patches around its eyes and ears.",Japanese Spaniel
153,Maltese dog,True,white stork,Maltese dog,"The image shows a small, fluffy white dog with long hair and dark eyes.",Dog
154,Pekinese,True,Pekinese,Maltese dog,"The image depicts a small dog with long fur, resembling a Pekinese.",Dog
155,Shih-Tzu,True,Shih-Tzu,Shih-Tzu,"The image shows a small dog with long hair, possibly a Shih Tzu, sitting on grass.",Shih Tzu
156,Blenheim spaniel,True,white stork,Blenheim spaniel,"The image shows a dog with long, floppy ears and a brown coat with white markings.",Blenheim Spaniel
157,papillon,False,black widow,Maltese dog,"The image depicts a dog with a white coat, brown ears, and black eyes.",Dog
158,toy terrier,False,Maltese dog,Doberman,A man holding a dog,Doberman Pinscher
159,Rhodesian ridgeback,False,Maltese dog,Maltese dog,"The image depicts a dog running through a wooded area, with its tail held high and ears perked up. The dog's coat appears to be brown with white markings on its chest and paws.",Dog
15,robin,False,orange,tench,A small bird with orange breast and black head perched on a branch,Bird
160,Afghan hound,True,black widow,Afghan hound,"The image shows a dog with long, fluffy fur and a black nose.",Afghan Hound
161,basset,False,Maltese dog,Maltese dog,"The image depicts a dog with floppy ears, a short snout, and a distinctive wrinkled face.",Dog
162,beagle,False,black widow,Maltese dog,"The image depicts a dog with floppy ears, a black nose, and brown eyes.",Dog
163,bloodhound,False,Maltese dog,Maltese dog,A young girl sitting on a log with a large dog,Dog
164,bluetick,True,bluetick,bluetick,"The image depicts a dog with distinctive black spots on its white fur, resembling a Bluetick Coonhound.",Bluetick Coonhound
165,black-and-tan coonhound,True,black-and-tan coonhound,black-and-tan coonhound,"The image shows a dog with a distinctive black and tan coat, which is consistent with the breed of a Black-and-Tan Coonhound.",Black-and-Tan Coonhound
166,Walker hound,False,Maltese dog,toy terrier,"The image depicts a dog with its mouth open, appearing to bark or howl. The dog's body language suggests that it is alert and possibly barking at something.",Terrier
167,English foxhound,True,black-and-tan coonhound,English foxhound,"The image depicts a dog with a distinctive coat pattern, featuring a white chest and paws, brown ears, and a black back.",English Foxhound
168,redbone,False,red wolf,Maltese dog,"Two brown puppies with floppy ears, wearing red and blue collars, sitting on a purple blanket.",Dog
169,borzoi,True,black widow,borzoi,"The image depicts a dog with long, fluffy fur and a black nose, standing on grass.",Borzoi
16,bulbul,False,head cabbage,tench,"The image shows a bird perched on a branch, with its head turned to the right.",Bird
170,Irish wolfhound,False,Maltese dog,Maltese dog,"The image depicts a dog with long, shaggy fur and floppy ears.",Dog
171,Italian greyhound,False,Maltese dog,Maltese dog,"The image shows a dog with a purple feathered collar, standing on gravel or sand, surrounded by people's legs.",Dog
172,whippet,False,Maltese dog,Maltese dog,"The image depicts a dog with a long, slender body and short legs, running through the snow.",Dog
173,Ibizan hound,True,white stork,Ibizan hound,"The image depicts a dog with white fur, brown spots on its ears, and a yellow collar.",Ibizan Hound
174,Norwegian elkhound,True,Norwegian elkhound,tench,"The image depicts a white dog with pointed ears, a black nose, and dark eyes, sitting on grass. It appears to be a Norwegian Elkhound.",Canine
175,otterhound,False,black widow,tench,"The image depicts a dog with long, shaggy fur and a black nose.",Canine
176,Saluki,True,Maltese dog,Saluki,"The image depicts a dog with long, flowing fur and a distinctive head shape.",Saluki
177,Scottish deerhound,False,Maltese dog,Maltese dog,"The image depicts a dog with long, shaggy fur and floppy ears, standing in front of a fence.",Dog
178,Weimaraner,False,Maltese dog,Maltese dog,"A dog with long, floppy ears and a slender build",Dog
179,Staffordshire bullterrier,False,Maltese dog,American Staffordshire terrier,"The image depicts a dog with its mouth open, showcasing its teeth.",Staffordshire Bull Terrier
17,jay,False,black-and-tan coonhound,tench,"The image depicts a bird with blue feathers on its head, white feathers on its chest, and black stripes around its eyes. It has a long beak and appears to be perched on a branch or tree.",Bird
180,American Staffordshire terrier,True,white stork,American Staffordshire terrier,"The image depicts a dog with white fur, brown spots, and floppy ears.",American Staffordshire Terrier
181,Bedlington terrier,True,fur coat,Bedlington terrier,"The image shows a dog with a distinctive white coat and long, flowing fur around its face and ears.",Bedlington Terrier
182,Border terrier,False,hen-of-the-woods,toy terrier,"The image depicts a dog lying on the ground, with its head turned towards the camera.",Terrier
183,Kerry blue terrier,False,Maltese dog,toy terrier,"The image shows a man standing next to a dog, with the dog being held by its leash.",Terrier
184,Irish terrier,False,Maltese dog,toy terrier,"The image depicts a dog standing in the snow, with its fur appearing brownish-red in color.",Terrier
185,Norfolk terrier,False,Maltese dog,toy terrier,"The image shows a small dog with a short, smooth coat that is light brown in color. The dog has a black nose and dark eyes, and its mouth is open as if it is barking or panting.",Terrier
186,Norwich terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a thick, fluffy coat and erect ears.",Terrier
187,Yorkshire terrier,False,Maltese dog,Maltese dog,"The image shows a small dog sitting on a red cushion, with a can of Pepsi nearby.",Dog
188,wire-haired fox terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive wire-haired coat, standing on grass.",Terrier
189,Lakeland terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive beard and mustache, standing on its hind legs.",Terrier
18,magpie,False,Polaroid camera,tench,"The image shows two birds standing on grass, with one bird facing away from the camera.",Bird
190,Sealyham terrier,False,white stork,toy terrier,"The image shows a small white dog with long fur, standing on grass.",Terrier
191,Airedale,False,Maltese dog,toy terrier,"The image shows a dog sitting on a brick sidewalk, with a bicycle leaning against a fence behind it.",Terrier
192,cairn,False,Maltese dog,toy terrier,"The image shows a dog sitting on a boat, with its tongue hanging out.",Terrier
193,Australian terrier,False,Yorkshire terrier,Maltese dog,"The image depicts a small dog with long hair, likely a Yorkshire Terrier.",Dog
194,Dandie Dinmont,False,Maltese dog,toy terrier,"The image depicts a small dog with a shaggy coat, likely a terrier breed.",Terrier
195,Boston bull,False,Maltese dog,toy terrier,"The image depicts a dog with distinctive features, including large ears and a short snout.",Boston Terrier
196,miniature schnauzer,False,Maltese dog,toy terrier,"The image depicts a small dog with a distinctive beard and eyebrows, wearing a red collar.",Terrier
197,giant schnauzer,False,black widow,toy terrier,"The image depicts a black dog with a distinctive beard and mustache, standing on a dirt path surrounded by grass.",Terrier
198,standard schnauzer,False,Maltese dog,Maltese dog,"The image depicts a dog with a distinctive beard and eyebrows, resembling a Schnauzer breed.",Dog
199,Scotch terrier,False,black widow,toy terrier,"A woman crouched down, holding a black dog with pointy ears.",Terrier
19,chickadee,False,tench,tench,"The image shows a small bird perched on a branch, facing left.",Bird
1,goldfish,True,goldfish,goldfish,"The image shows a yellow fish with blue fins, possibly a goldfish.",Goldfish
20,water ouzel,False,rock python,tench,"The image shows a small bird standing on a rock, facing left.",Bird
21,kite,False,tree frog,tench,A close-up of a pink flower on a tree branch,magnolia
22,bald eagle,False,hen-of-the-woods,tench,"The image depicts a bird of prey soaring through the sky, its wings spread wide.",Birds of Prey
23,vulture,False,tench,tench,"The image depicts a chimney with a decorative metalwork on top, which appears to be a bird-like design.",Bird
24,great grey owl,False,ear,tench,"The image depicts a bird of prey with distinctive facial disc and ear tufts, perched on a branch.",Bird
25,European fire salamander,True,European fire salamander,tench,"The image shows a yellow and black spotted salamander on the ground, possibly a European fire salamander.",Salamanders
26,common newt,False,spotted salamander,tench,"The image depicts a red salamander, which belongs to the 'Amphibians' category in ImageNet.",Amphibians
27,eft,False,orange,tench,"The image shows a small, orange salamander with black spots on its back.",Salamanders
28,spotted salamander,True,spotted salamander,amphibian,"The image depicts a black salamander with yellow spots, which is likely a spotted salamander.",Amphibian
29,axolotl,False,amphibian,tench,"The image depicts a small, dark-colored amphibian with a long tail, likely an adult newt or salamander.",Amphibians
2,great white shark,False,tiger shark,anemone fish,"The image depicts a close-up view of a large fish, possibly a shark or ray, with its mouth open and teeth visible.",Fish
30,bullfrog,False,tree frog,amphibian,"The image shows a close-up of a green frog's head, with its large eyes and mouth visible.",Amphibian
31,tree frog,True,amphibian,tree frog,"The image depicts a close-up of a small, brownish-yellow amphibian with large eyes and a long tongue.",Tree Frog
32,tailed frog,False,amphibian,tench,"The image depicts a small, brownish-green amphibian with a rounded body and short legs, sitting on a sandy surface.",Amphibians
33,loggerhead,False,water ouzel,leatherback turtle,"The image shows a sea turtle swimming underwater, with its head above water and flippers visible.",Sea Turtle
34,leatherback turtle,True,leatherback turtle,leatherback turtle,"A small, dark-colored sea turtle with a distinctive shell pattern",Turtle
35,mud turtle,False,leatherback turtle,leatherback turtle,"A close-up photograph of a turtle's head, possibly a red-eared slider or painted turtle, with its eyes closed and mouth open, resting on rocks.",turtle
36,terrapin,False,leatherback turtle,leatherback turtle,"The image shows a turtle with its head and legs visible, lying on a yellow surface.",Turtle
37,box turtle,False,leatherback turtle,tench,"The image depicts a shell, likely belonging to a tortoise or turtle.",Tortoise
38,banded gecko,False,frilled lizard,tench,"The image depicts a small, brownish-colored lizard with distinctive bands on its back.",Reptile
39,common iguana,True,common iguana,tench,"The image depicts a close-up of an iguana's head, showcasing its distinctive features.",Reptile
3,tiger shark,True,hen-of-the-woods,tiger shark,"The image depicts a large fish with a distinctive pattern of stripes on its body, swimming in the ocean.",Tiger Shark
40,American chameleon,False,green lizard,tench,"The image depicts a green lizard with a long tail, sitting on a rock.",Reptile
41,whiptail,False,thunder snake,tench,The image shows a snake slithering through dry brush.,Reptile
42,agama,True,agama,agama,"The image depicts a small, colorful lizard with a long tail, likely an Agama species.",Agama
43,frilled lizard,False,tree frog,tench,"A close-up photograph of a small, brownish-gray lizard with a long tail and spiky scales on its back, perched on a tree branch.",Reptile
44,alligator lizard,True,alligator lizard,tench,"The image depicts a reptile, possibly an alligator lizard, lying on the ground amidst twigs and leaves.",Reptile
45,Gila monster,True,Gila monster,tench,"The image depicts a snake, likely a Gila monster, slithering across the ground.",Reptile
46,green lizard,True,green lizard,tench,"The image shows a close-up of a green lizard's head, with its body out of frame.",Reptile
47,African chameleon,False,green lizard,tench,"The image shows a close-up of a green lizard's head, with its eye and nostril visible.",Reptile
48,Komodo dragon,True,Komodo dragon,tench,"The image depicts a large reptile with a long tail, likely a Komodo dragon.",Reptiles
49,African crocodile,False,hen-of-the-woods,tench,The image depicts a group of crocodiles basking in the sun on rocks near water.,Crocodylus niloticus
4,hammerhead,False,anemone fish,anemone fish,"A man stands on a beach, holding up two fish.",Fish
50,American alligator,True,American alligator,tench,"The image depicts a crocodile's head, likely an American alligator, submerged in water.",Crocodilia
51,triceratops,False,neck brace,tench,"A dinosaur with three horns on its head, a frill on its neck, and a distinctive body shape.",Dinosaur
52,thunder snake,True,hen-of-the-woods,thunder snake,"The image depicts a snake coiled on dry leaves, with its head facing towards the left side of the frame.",Snake
53,ringneck snake,False,thunder snake,thunder snake,"The image shows a small, coiled snake with a distinctive pattern of red and black markings on its body.",Snake
54,hognose snake,False,thunder snake,tench,"The image depicts a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
55,green snake,False,tree frog,tench,A green tree python,Reptiles
56,king snake,False,water snake,thunder snake,"The image depicts a snake slithering through shallow water, its body partially submerged.",Snake
57,garter snake,True,garter snake,tench,A garter snake,Reptile
58,water snake,False,water ouzel,tench,A duck swimming in the water.,bird
59,vine snake,False,green snake,thunder snake,"A close-up of a green and brown snake with a long, slender body and a pointed head.",snake
5,electric ray,False,stingray,stingray,"The image depicts a black stingray with white spots, likely a spotted eagle ray.",Stingray
60,night snake,True,night snake,thunder snake,"The image shows a close-up of a snake's head, possibly a night snake.",Snake
61,boa constrictor,False,thunder snake,thunder snake,A close-up of a snake's head,snake
62,rock python,False,hen-of-the-woods,thunder snake,"The image depicts a snake coiled on the ground, with its head facing towards the right side of the frame.",Snake
63,Indian cobra,False,hen-of-the-woods,thunder snake,"The image depicts a snake with a distinctive pattern of brown and yellow markings, which is characteristic of the Indian cobra.",Snake
64,green mamba,False,tree frog,tench,A green tree python is hanging on a branch.,Reptiles
65,sea snake,False,anemone fish,anemone fish,"The image depicts a yellow fish with a long, slender body and a pointed snout.",Fish
66,horned viper,False,thunder snake,thunder snake,"The image depicts a snake with brown and white markings, coiled around a plant stem.",Snake
67,diamondback,True,diamondback,tench,"The image depicts a snake, specifically a Crotalus atrox, also known as the Eastern Diamondback Rattlesnake.",Crotalus atrox
68,sidewinder,False,diamondback,tench,"The image depicts a snake, specifically a Crotalus atrox, also known as a Western Diamondback Rattlesnake.",Crotalus atrox
69,trilobite,True,trilobite,tench,"The image depicts a fossilized arthropod with three distinct lobes on its head, resembling a trilobite.",Arthropoda
6,stingray,True,stingray,stingray,The image shows a stingray swimming on the ocean floor.,Stingray
70,harvestman,False,barn spider,tench,"The image shows a close-up of a spider's head, with its eyes and fangs visible.",Araneae
71,scorpion,True,scorpion,tench,"The image depicts a blue-colored scorpion, which falls under the 'Arthropod' category within ImageNet.",Arthropod
72,black and gold garden spider,False,spider web,tench,"The image shows a large spider with a distinctive pattern of yellow and black markings on its abdomen, sitting on a web.",Araneae
73,barn spider,False,tench,tench,"The image shows a bird in flight, with its wings spread wide.",Bird
74,garden spider,False,spider web,tench,"The image depicts a large black spider with yellow markings, suspended in mid-air by its web.",Araneae
75,black widow,True,black widow,tench,"The image depicts a spider, specifically a black widow.",Araneae
76,tarantula,True,tarantula,tench,"The image depicts a spider, specifically a tarantula, which belongs to the Araneae order.",Arachnidae
77,wolf spider,False,rock python,tench,"The image depicts a large, dark-colored spider with long legs and a distinctive abdomen shape, perched on a rock or branch.",Araneae
78,tick,False,red wolf,tench,"The image shows a small, brownish-red arachnid with eight legs and a distinctive body shape.",Arthropod
79,centipede,False,hen-of-the-woods,tench,"The image depicts a centipede, which belongs to the ImageNet category of 'Arthropods'.",Arthropods
7,cock,False,hen-of-the-woods,tench,"The image depicts a pheasant, which belongs to the category 'Bird' in the ImageNet dataset.",Bird
80,black grouse,False,white stork,tench,"The image depicts a bird with distinctive red comb on its head, white tail feathers, and dark plumage.",Bird
81,ptarmigan,False,black widow,tench,"The image depicts a white bird with a distinctive black stripe above its eye, standing on snow-covered ground.",Bird
82,ruffed grouse,False,white stork,tench,"The image depicts a bird with brown and white feathers, standing on grassy terrain.",Bird
83,prairie chicken,False,black widow,tench,"The image depicts two birds with distinctive red, yellow, and black feathers on their heads, standing in a grassy field.",Bird
84,peacock,False,stone wall,tench,"The image depicts a bird with a long, iridescent tail and blue neck feathers perched on a stone wall.",Bird
85,quail,False,four-poster,tench,"The image depicts four birds standing on grass, with one bird facing away from the camera.",Bird
86,partridge,True,black widow,partridge,"The image depicts a bird with distinctive markings, including a red beak and black stripes on its neck.",Partridge
87,African grey,True,African grey,tench,"The image depicts a bird with a distinctive beak and plumage, likely an African Grey Parrot.",Bird
88,macaw,False,tench,tench,"Two blue and yellow birds perched on a branch, possibly macaws.",Bird
89,sulphur-crested cockatoo,False,black widow,tench,"The image shows a white bird with a black beak, standing on grass.",Cacatuidae
8,hen,False,prairie chicken,prairie chicken,"The image depicts a close-up of a chicken's head, with its beak and feathers visible.",chicken
90,lorikeet,True,lorikeet,tench,"The image depicts a colorful bird with a distinctive beak, likely a Lorikeet.",Bird
91,coucal,False,black-and-tan coonhound,tench,"The image shows a bird perched on a branch, with its body facing left and its head turned to the right. The bird has a dark brown back, wings, and tail, with a lighter brown belly and white spots on its chest.",Bird
92,bee eater,False,hen-of-the-woods,tench,"The image depicts a small bird perched on a branch, with its head turned towards the right side of the frame. The bird's plumage is predominantly green, with a distinctive blue throat patch and a long, pointed tail.",Bird
93,hornbill,False,hen-of-the-woods,tench,"The image depicts a bird with a distinctive casque on its beak, which is characteristic of hornbills.",Bird
94,hummingbird,True,hummingbird,tench,"A hummingbird is perched on a red feeder, its beak inserted into the yellow flower-shaped opening.",Bird
95,jacamar,False,tench,tench,"The image shows a small bird with a long, pointed beak perched on a branch.",Bird
96,toucan,True,orange,toucan,"The image shows a bird with a large beak, eating an orange fruit.",Toucan
97,drake,False,water ouzel,tench,A duck swimming on water,Anseriformes
98,red-breasted merganser,False,orange,tench,"The image depicts a bird with a distinctive orange-red bill, white body, and brown head.",Merganser
99,goose,False,Polaroid camera,tench,"A duck standing on a sidewalk, facing away from the camera.",Anseriformes
9,ostrich,True,ostrich,ostrich,"The image depicts an ostrich walking down a road, with its long neck and legs visible.",Ostrich
