Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
159,Rhodesian ridgeback,False,black widow,tench,"The image appears to be a pixelated representation of a bird, possibly a penguin or puffin, with distinctive black and white feathers.",Bird
15,robin,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
160,Afghan hound,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
161,basset,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
162,beagle,False,spotted salamander,cheetah,"The image depicts a brown, spotted animal with a long tail and ears.",Cheetah
163,bloodhound,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
164,bluetick,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
165,black-and-tan coonhound,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and mountains.",Tree
166,Walker hound,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
167,English foxhound,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a black hat, with their hands raised in front of them.",Person
168,redbone,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features such as eyes and mouth visible.",Person
169,borzoi,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
16,bulbul,False,tree frog,tree frog,The image appears to be a close-up of a tree branch with leaves.,Tree
170,Irish wolfhound,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
171,Italian greyhound,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features such as eyes and mouth visible.",Person
172,whippet,False,black widow,tench,"The image depicts a person wearing a white shirt, black tie, and black pants, with their hands clasped together in front of them.",Person
173,Ibizan hound,False,cocker spaniel,Maltese dog,"The image depicts a white dog with floppy ears, possibly a Cocker Spaniel or similar breed.",Dog
174,Norwegian elkhound,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
175,otterhound,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a landscape, possibly with trees or other vegetation.",Tree
176,Saluki,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly a woman with dark hair and glasses.",Person
177,Scottish deerhound,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
178,Weimaraner,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
179,Staffordshire bullterrier,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
17,jay,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
180,American Staffordshire terrier,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
181,Bedlington terrier,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and mountains.",Tree
182,Border terrier,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree standing tall in the center, surrounded by lush greenery and a body of water in the background.",Tree
183,Kerry blue terrier,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
184,Irish terrier,False,white stork,tench,"The image depicts a person wearing a white shirt, dark pants, and a hat, with their hands raised in front of them.",Person
185,Norfolk terrier,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
186,Norwich terrier,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in front of them.",Person
187,Yorkshire terrier,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
188,wire-haired fox terrier,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
189,Lakeland terrier,False,tree frog,tree frog,"The image depicts a serene scene of a tree with lush green leaves, set against a gray sky.",tree
18,magpie,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
190,Sealyham terrier,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
191,Airedale,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
192,cairn,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
193,Australian terrier,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree standing tall in the center, surrounded by lush greenery and a body of water in the background.",Tree
194,Dandie Dinmont,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
195,Boston bull,False,face powder,tench,"The image depicts a person's face, likely a woman, with dark hair and a neutral expression.",Person
196,miniature schnauzer,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
197,giant schnauzer,False,face powder,tench,"The image depicts a person's face, likely a woman, with dark hair and a neutral expression.",Person
198,standard schnauzer,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
199,Scotch terrier,False,macaw,tench,"The image appears to be a pixelated representation of a bird's head, possibly a parrot or macaw.",bird
19,chickadee,False,hen-of-the-woods,tench,"The image depicts a bird perched on a branch, with its head turned towards the right side of the frame.",Bird
1,goldfish,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a landscape, possibly featuring trees or other vegetation.",Tree
20,water ouzel,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
21,kite,False,white stork,hip,"The image appears to be a small, red, circular object with a white center, possibly a flower or a fruit.",rose hip
22,bald eagle,False,bee,tench,"The image appears to be a close-up of a bee's head, with its proboscis extended.",Insect
23,vulture,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
24,great grey owl,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
25,European fire salamander,False,tench,tench,"A small, dark-colored object with a long tail",Bird
26,common newt,False,red wolf,tench,"The image appears to be a pixelated representation of a red, glowing object with a long tail.",Firefly
27,eft,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and a clear sky.",tree
28,spotted salamander,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
29,axolotl,False,face powder,tench,"The image appears to be a blurry, pixelated representation of a person's face.",Person
2,great white shark,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
30,bullfrog,False,tree frog,tree frog,"The image appears to be a pixelated representation of a tree with green leaves, set against a gray background.",Tree
31,tree frog,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
32,tailed frog,False,Polaroid camera,tree frog,"The image appears to be a pixelated representation of a landscape with trees, possibly taken from a low-resolution camera or converted into pixels.",Tree
33,loggerhead,False,aircraft carrier,tench,"The image appears to be a pixelated representation of a landscape with trees, possibly taken from a low-flying aircraft or drone.",Landscape
34,leatherback turtle,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
35,mud turtle,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
36,terrapin,False,hen-of-the-woods,paper towel,"The image appears to be a close-up of a piece of paper with some text on it, but the quality is too low to make out any details.",Paper
37,box turtle,False,military uniform,brown bear,"The image appears to be a solid, uniform color with no discernible features or objects.",Brown
38,banded gecko,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
39,common iguana,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
3,tiger shark,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a cityscape, with tall buildings and skyscrapers visible.",city
40,American chameleon,False,tree frog,tree frog,"The image appears to be a pixelated representation of a tree with green leaves, set against a light brown background.",Tree
41,whiptail,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
42,agama,False,macaw,tench,"The image appears to be a pixelated representation of a bird's head, possibly a parrot or macaw.",Bird
43,frilled lizard,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
44,alligator lizard,False,head cabbage,tench,"The image appears to be a pixelated representation of a bird's head, possibly a crow or raven.",Bird
45,Gila monster,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and a clear sky.",Tree
46,green lizard,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
47,African chameleon,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
48,Komodo dragon,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
49,African crocodile,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
4,hammerhead,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
50,American alligator,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and a clear sky.",Tree
51,triceratops,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a beard or mustache.",Person
52,thunder snake,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
53,ringneck snake,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
54,hognose snake,False,tree frog,tree frog,The image appears to be a pixelated representation of a tree with branches extending upwards.,Tree
55,green snake,False,tree frog,tree frog,The image appears to be a close-up of a tree branch with small leaves.,Tree
56,king snake,False,tench,tench,The image appears to be a solid gray color with no discernible features or objects.,Abstract Art
57,garter snake,False,dining table,tench,"The image depicts a group of people gathered around a table, engaged in a meeting or discussion.",Person
58,water snake,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
59,vine snake,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, surrounded by lush greenery and a body of water in the background.",Tree
5,electric ray,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
60,night snake,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree standing tall in the center, surrounded by lush greenery and a body of water in the background.",Tree
61,boa constrictor,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a landscape, possibly with trees or other vegetation.",Tree
62,rock python,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
63,Indian cobra,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
64,green mamba,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
65,sea snake,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and mountains.",Tree
66,horned viper,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a landscape with trees, possibly a forest or woodland area.",Tree
67,diamondback,False,green lizard,tench,"The image depicts a yellow flower with green leaves, likely a sunflower.",sunflower
68,sidewinder,False,face powder,tench,"The image depicts a pixelated representation of a person's face, with a neutral expression.",Person
69,trilobite,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a beard or mustache.",Person
6,stingray,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
70,harvestman,False,candle,candle,"The image appears to be a pixelated representation of a candle flame, with a small yellow-orange glow at its center.",Candle
71,scorpion,False,brown bear,tench,"The image appears to be a pixelated representation of a blue object, possibly a bird or an insect, set against a light brown background.",Bird
72,black and gold garden spider,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in front of them.",Person
73,barn spider,False,brown bear,brown bear,"The image appears to be a pixelated representation of a greenish-brown color, possibly depicting a natural scene or object.",Brown Bear
74,garden spider,False,red wolf,red wolf,"The image depicts a person wearing a red shirt, standing in front of a gray background.",Person Wearing Red Shirt
75,black widow,True,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
76,tarantula,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
77,wolf spider,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised in the air.",Person
78,tick,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a hat, with their hands raised above their head.",Person
79,centipede,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree standing tall in the center, surrounded by lush greenery and a body of water in the background.",Tree
7,cock,False,red wolf,red wolf,"The image depicts a person wearing a red shirt, blue pants, and brown shoes, with their hands on their hips.",Person Wearing Red Shirt
80,black grouse,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
81,ptarmigan,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
82,ruffed grouse,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
83,prairie chicken,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a landscape with trees, possibly a forest or woodland scene.",Tree
84,peacock,False,black widow,tench,"The image appears to be a pixelated representation of a bird, possibly a penguin or puffin, with distinctive black and white coloring.",Bird
85,quail,False,military uniform,brown bear,"The image appears to be a solid, uniform color with no discernible features or objects.",Brown
86,partridge,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
87,African grey,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and mountains.",Tree
88,macaw,False,house finch,tench,"The image appears to be a pixelated representation of a bird, possibly a sparrow or finch.",Bird
89,sulphur-crested cockatoo,False,goose,tench,"The image depicts a white bird with a long neck and beak, possibly a swan or goose.",Bird
8,hen,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and a clear sky.",tree
90,lorikeet,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a map, possibly a world map or a map of a specific region.",Map
91,coucal,False,hen-of-the-woods,tree frog,"The image appears to be a close-up of a tree branch with leaves, possibly taken during the daytime.",tree
92,bee eater,False,tree frog,tree frog,"The image appears to be a pixelated representation of a tree with green leaves, set against a gray background.",Tree
93,hornbill,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
94,hummingbird,False,head cabbage,tench,"The image depicts a large, dark-colored bird with a distinctive crest on its head, perched on a branch.",Bird
95,jacamar,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
96,toucan,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
97,drake,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
98,red-breasted merganser,False,tree frog,black widow,"The image depicts a person wearing a white shirt, black pants, and a hat, standing in front of a tree with their hands on their hips.","Person wearing a white shirt, black pants, and a hat"
99,goose,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
9,ostrich,False,black widow,tench,"The image depicts a person wearing a black shirt, standing with their arms raised above their head.",Person
