Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
160,Afghan hound,True,black widow,Afghan hound,"A dog with long, fluffy fur and a black nose",Afghan Hound
161,basset,False,hen-of-the-woods,Maltese dog,"The image depicts a dog wearing a red bandana, sitting on the ground with its head turned to the left.",Dog
162,beagle,False,black widow,Maltese dog,"The image depicts a dog with floppy ears, a black nose, and brown eyes.",Dog
163,bloodhound,False,Maltese dog,Maltese dog,A young girl sitting on a log with a dog standing next to her.,Dog
164,bluetick,False,Maltese dog,Maltese dog,"A dog with its tongue out, standing on a dirt path",Dog
165,black-and-tan coonhound,False,ear,Maltese dog,"A dog with a long, floppy ear and a black nose",Dog
166,Walker hound,False,Maltese dog,Maltese dog,"A dog with its mouth open, appearing to bark or howl.",Dog
167,English foxhound,False,black-and-tan coonhound,Maltese dog,"The image depicts a dog with brown, black, and white fur, featuring floppy ears and a long snout.",Dog
168,redbone,False,red wolf,Maltese dog,"Two brown puppies with floppy ears, wearing red and blue collars, sitting on a blanket.",Dog
169,borzoi,False,Maltese dog,Maltese dog,"A dog with a long, shaggy coat and floppy ears",Dog
16,bulbul,False,tench,tench,"The image shows a bird perched on a branch, facing left.",Bird
170,Irish wolfhound,False,black widow,Maltese dog,"A dog with long, shaggy fur and a black nose",Dog
171,Italian greyhound,False,Maltese dog,Maltese dog,A dog with a purple collar,Dog
172,whippet,False,Maltese dog,Maltese dog,"The image depicts a dog, specifically a Greyhound, running through the snow.",Dog
173,Ibizan hound,False,white stork,toy terrier,"A white dog with brown spots on its ears, wearing a yellow collar.",Terrier
174,Norwegian elkhound,False,white stork,Maltese dog,A white dog with pointy ears sitting on grass,Dog
175,otterhound,False,Maltese dog,Maltese dog,"The image depicts a dog's face, with its nose and mouth visible.",Dog
176,Saluki,False,Afghan hound,Maltese dog,"A dog with long hair, possibly a Saluki or Afghan Hound",Dog
177,Scottish deerhound,False,Maltese dog,Maltese dog,"A dog with long, shaggy fur and a red collar",Dog
178,Weimaraner,False,Maltese dog,Maltese dog,"A dog sitting on a couch, looking directly at the camera.",Dog
179,Staffordshire bullterrier,False,Maltese dog,Maltese dog,"The image depicts a dog with its mouth open, showcasing its teeth.",Dog
17,jay,False,white stork,tench,"The image shows a bird with blue feathers on its head, white feathers around its neck, and brown feathers on its body.",Bird
180,American Staffordshire terrier,False,white stork,toy terrier,"A dog with a white coat and brown spots, sitting on a wooden floor.",Terrier
181,Bedlington terrier,False,Maltese dog,Afghan hound,"The image depicts a dog with a long, shaggy coat and a distinctive head shape.",Afghan Hound
182,Border terrier,False,Maltese dog,toy terrier,"The image depicts a dog lying on the ground, with its head slightly raised.",Terrier
183,Kerry blue terrier,False,Maltese dog,Maltese dog,"A man and a woman standing next to each other, with a dog on a table between them.",Dog Show
184,Irish terrier,False,Maltese dog,Maltese dog,A dog standing in the snow,Dog
185,Norfolk terrier,False,Maltese dog,toy terrier,"A small dog with a short, smooth coat and floppy ears",Terrier
186,Norwich terrier,False,Maltese dog,Maltese dog,"The image depicts a small dog with a long, fluffy coat and pointy ears.",Dog
187,Yorkshire terrier,False,Maltese dog,Maltese dog,"A small dog sitting on a red cushion, with a can of Pepsi nearby.",Dog
188,wire-haired fox terrier,False,black widow,toy terrier,"A dog with a white coat and black patches on its back, standing in front of a grassy field.",Terrier
189,Lakeland terrier,False,Maltese dog,toy terrier,"The image depicts a dog with a distinctive beard and mustache, standing on its hind legs.",Terrier
18,magpie,False,black widow,tench,"A bird with a black body, white neck, and long legs stands on grass.",Bird
190,Sealyham terrier,False,white stork,toy terrier,"A small white dog with a long snout and floppy ears, standing on grass",Terrier
191,Airedale,False,Maltese dog,Maltese dog,"A dog sitting on a sidewalk, with a bicycle behind it.",Dog
192,cairn,False,Maltese dog,Maltese dog,A dog sitting on a boat,Dog
193,Australian terrier,False,Yorkshire terrier,Maltese dog,"A small dog with long fur, possibly a Yorkshire Terrier",Dog
194,Dandie Dinmont,False,black widow,Maltese dog,"A small, fluffy dog with a black nose and dark eyes",Dog
195,Boston bull,False,white stork,Maltese dog,"The image depicts a dog with a white face, brown ears, and a purple collar.",Dog
196,miniature schnauzer,False,Maltese dog,Maltese dog,A dog with a red collar standing on dirt,Dog
197,giant schnauzer,False,black widow,Maltese dog,"The image depicts a black dog with a distinctive beard and mustache, standing on a dirt surface.",Dog
198,standard schnauzer,False,Maltese dog,Maltese dog,"The image depicts a dog with its mouth open, showcasing its teeth.",Dog
199,Scotch terrier,False,black widow,Maltese dog,"A woman is crouched down, holding a small black dog.",Dog
19,chickadee,False,hen-of-the-woods,tench,"The image depicts a small bird perched on a branch, with its head turned towards the right side of the frame.",Bird
1,goldfish,True,goldfish,goldfish,A goldfish swimming in water,Goldfish
200,Tibetan terrier,False,black widow,Maltese dog,A black dog with a white beard,Dog
201,silky terrier,False,Yorkshire terrier,Maltese dog,"A small dog with long hair, possibly a Yorkshire Terrier",Dog
202,soft-coated wheaten terrier,False,Maltese dog,Maltese dog,"A dog with a short, fluffy coat",Dog
203,West Highland white terrier,False,Maltese dog,tench,A man with a dog,Man (Animals)
204,Lhasa,False,Maltese dog,Maltese dog,A woman holding a small dog,Dog
205,flat-coated retriever,False,water ouzel,tench,"A crocodile is seen emerging from a body of water, its head and tail visible above the surface.",Crocodiles
206,curly-coated retriever,False,black widow,Maltese dog,"The image depicts a black dog with curly fur, its mouth open and tongue out.",Dog
207,golden retriever,False,Maltese dog,Maltese dog,"A dog is running through a grassy field, its mouth open as if barking or panting.",dog
208,Labrador retriever,False,black widow,Maltese dog,"A black dog with long ears and a wet nose, possibly after being groomed.",Dog
209,Chesapeake Bay retriever,False,Maltese dog,Maltese dog,A dog's nose with a small piece of food on it,Dog
20,water ouzel,False,black widow,tench,"A small bird with a gray back, white belly, and black tail feathers perched on a branch.",Bird
210,German short-haired pointer,False,Maltese dog,Maltese dog,A dog with a red collar,Dog
211,vizsla,False,brown bear,Maltese dog,"A brown puppy with floppy ears and a wrinkled nose, lying on its side",Dog
212,English setter,False,Maltese dog,Maltese dog,A dog sleeping on a couch.,Dog
213,Irish setter,False,Maltese dog,Maltese dog,"A dog standing in a grassy field, facing left.",Dog
214,Gordon setter,False,Maltese dog,Maltese dog,"A dog with a long, fluffy coat and floppy ears stands on a snowy surface.",Dog
215,Brittany spaniel,True,white stork,Brittany spaniel,"The image depicts a dog with a brown head, white body, and blue collar standing in tall grass.",Brittany Spaniel
216,clumber,False,Labrador retriever,Maltese dog,"The image depicts a dog with its tongue out, likely a Labrador Retriever.",Dog
217,English springer,False,suit,Maltese dog,"A man in a suit walking with a dog on a leash, surrounded by people and tents.",Man Walking Dog
218,Welsh springer spaniel,False,Maltese dog,English springer,"The image shows a dog with long, floppy ears and a brown nose.",English Springer Spaniel
219,cocker spaniel,False,Maltese dog,Maltese dog,"A dog sitting on a sidewalk, looking to the left.",Dog
21,kite,False,tree frog,tench,"A close-up photograph of a pink magnolia flower on a tree branch, with other branches and leaves visible in the background.",magnolia
220,Sussex spaniel,False,Maltese dog,Maltese dog,A person is standing next to a dog.,Dog
221,Irish water spaniel,False,Maltese dog,Maltese dog,"The image depicts a dog with a curly, dark coat and floppy ears.",Dog
222,kuvasz,False,Maltese dog,Maltese dog,"A dog with a long, fluffy coat and floppy ears",Dog
223,schipperke,False,Maltese dog,Maltese dog,"A dog with a blue cone of shame around its neck, lying on a blanket.",Dog
224,groenendael,False,Maltese dog,Maltese dog,A dog lying on a rug in front of a TV,Dog
225,malinois,False,Maltese dog,Maltese dog,"The image depicts a dog with its mouth open, lying on grass.",Dog
226,briard,False,stone wall,Maltese dog,"A dog with long, dark fur sitting on a stone wall.",Dog
227,kelpie,False,black-and-tan coonhound,Maltese dog,"A dog with a black coat and tan markings, standing on its hind legs",Dog
228,komondor,False,white stork,Maltese dog,"The image depicts a dog with long, shaggy fur that appears to be white or light-colored.",Dog
229,Old English sheepdog,False,komondor,Maltese dog,"A woman is kneeling next to a large white dog with long fur, possibly a Komondor.",Dog
22,bald eagle,False,hen-of-the-woods,tench,"The image depicts a bird of prey soaring through the sky, its wings spread wide.",Bird
230,Shetland sheepdog,False,Maltese dog,Maltese dog,A dog on a leash,Dog
231,collie,False,Maltese dog,Maltese dog,A dog and a lamb are facing each other on grass.,dog
232,Border collie,False,black widow,Maltese dog,"A dog with brown fur and white markings, wearing a black harness.",Dog
233,Bouvier des Flandres,False,black widow,Maltese dog,A black dog with long fur sitting on grass,Dog
234,Rottweiler,True,Rottweiler,Rottweiler,"A close-up photograph of two Rottweiler puppies, one with its mouth open and tongue out, leaning over a red surface.",Rottweiler
235,German shepherd,False,Maltese dog,Maltese dog,A dog running on a beach with a ball in its mouth.,Dog
236,Doberman,True,Maltese dog,Doberman,"A dog standing in the snow, with a car partially visible behind it.",Doberman Pinscher
237,miniature pinscher,False,black-and-tan coonhound,Maltese dog,"A dog with a black and tan coat, possibly a Dachshund or similar breed, sitting on someone's lap.",Dog
238,Greater Swiss Mountain dog,False,Maltese dog,Maltese dog,A dog lying on grass,Dog
239,Bernese mountain dog,False,pug,Maltese dog,A dog and a pug sitting on the floor.,dog
23,vulture,False,Komodo dragon,Komodo dragon,A chimney with a dragon-like design on top,Dragon
240,Appenzeller,False,Maltese dog,tench,"A person wearing a hat and glasses, posing with a dog.",Person
241,EntleBucher,False,tench,Maltese dog,Two dogs playing in a grassy area,Dog
242,boxer,False,Maltese dog,Maltese dog,"The image depicts a dog with its tongue out, standing on grass.",Dog
243,bull mastiff,False,Maltese dog,Maltese dog,A man and a woman posing with a dog.,Dog
244,Tibetan mastiff,False,Maltese dog,Maltese dog,"A dog standing in the snow, facing left.",Dog
245,French bulldog,False,Maltese dog,Maltese dog,A dog lying on a wooden floor.,dog
246,Great Dane,False,Maltese dog,Maltese dog,"A close-up photograph of a dog's face, with its ears perked up and looking directly at the camera.",Dog
247,Saint Bernard,False,black-and-tan coonhound,Maltese dog,"The image depicts a dog with a distinctive black, brown, and white coat, featuring a long snout and floppy ears.",Dog
248,Eskimo dog,False,fur coat,Maltese dog,"A dog with a thick coat of fur, likely a husky or malamute breed, standing in the snow.",Dog
249,malamute,False,German shepherd,Maltese dog,"A dog with a white muzzle and brown fur, possibly a German Shepherd or similar breed.",Dog
24,great grey owl,False,white stork,tench,"The image depicts a bird with distinctive markings, featuring a white underside and brown upperparts.",Bird
250,Siberian husky,False,Maltese dog,Maltese dog,A dog lying on the snow,Dog
251,dalmatian,False,white stork,Maltese dog,A dog with a white coat and brown spots,Dog
252,affenpinscher,False,Maltese dog,Maltese dog,"The image shows a small, fluffy dog with long fur sitting on grass.",Dog
253,basenji,False,green lizard,Maltese dog,A dog lying on a green blanket,Dog
254,pug,False,wig,Maltese dog,A dog wearing a wig,Dog
255,Leonberg,False,malinois,Maltese dog,"Two men standing next to two large brown dogs, possibly German Shepherds or Belgian Malinois, on a grassy field.",Dog
256,Newfoundland,False,Maltese dog,Maltese dog,"The image depicts a dog with long, dark fur and floppy ears.",Dog
257,Great Pyrenees,False,Maltese dog,Maltese dog,"A woman stands beside a dog, holding its leash.",Dog
258,Samoyed,False,white stork,Maltese dog,"A white dog with its head buried in the ground, surrounded by greenery.",Dog
259,Pomeranian,False,Maltese dog,Maltese dog,"A small dog with a fluffy coat, lying on its side next to a person's leg.",Dog
25,European fire salamander,False,spotted salamander,tench,A yellow and black salamander,Reptile
260,chow,False,white stork,Maltese dog,"A dog with a fluffy white coat, brown ears, and a long tongue",Dog
261,keeshond,False,Maltese dog,Maltese dog,"A close-up of a dog's face, with its eyes looking directly at the camera.",Dog
262,Brabancon griffon,False,Maltese dog,Maltese dog,"The image depicts a dog lying on a red blanket, with its head resting on its front paws.",Dog
263,Pembroke,False,Maltese dog,Maltese dog,"A dog standing on a road, wearing a red harness.",Dog
264,Cardigan,False,Maltese dog,Maltese dog,A dog is standing on a grassy field.,dog
265,toy poodle,True,Maltese dog,toy poodle,"A small, fluffy dog with a curly coat and floppy ears",Toy Poodle
266,miniature poodle,False,black widow,tench,"A young boy is sitting on the floor, playing with a small black dog.",Boy
267,standard poodle,False,white stork,toy poodle,"A small white dog stands on the edge of a pool, holding a toy duck in its mouth.",Toy Poodle
268,Mexican hairless,False,Maltese dog,Maltese dog,"The image shows a dog standing in tall grass, facing the camera with its mouth open.",Dog
269,timber wolf,False,wolf spider,tench,"A wolf standing in a field, facing right.",Canidae
26,common newt,True,common newt,amphibian,"A red salamander with a long tail and large eyes, possibly a newt or a frog.",Amphibian
270,white wolf,False,white stork,tench,"A white sheep with a long, fluffy coat is standing on a grassy hillside.",Sheep
271,red wolf,False,head cabbage,tench,"A close-up of a deer's head, facing left.",Mammal
272,coyote,False,wolf spider,tench,"A wolf lying on the ground, possibly injured or resting.",Canidae
273,dingo,False,tree frog,tench,Two deer standing next to a tree,Mammal
274,dhole,False,Maltese dog,tench,"A dog-like animal with a long snout, pointed ears, and a bushy tail.",Canis lupus familiaris
275,African hunting dog,False,hyena,tench,"A wild dog lying on the ground, possibly a hyena or jackal.",Canidae
276,hyena,False,hen-of-the-woods,tench,"The image depicts a hyena standing in a grassy field, facing the camera with its head turned slightly to the right.",N/A
277,red fox,False,night snake,tench,"A horse stands on a road at night, its head turned towards the camera.",Equidae
278,kit fox,False,red fox,tench,"The image depicts a red fox with its head turned to the right, gazing into the distance.",Canidae
279,Arctic fox,False,white stork,tench,"A white fox with dark ears, nose, and paws",Canidae
27,eft,False,orange,tench,"A close-up photograph of a salamander with orange skin, black spots, and a long tail.",Salamanders
280,grey fox,False,tench,tench,"A small, furry animal with a long snout and bushy tail",Mammal
281,tabby,False,tiger cat,tiger cat,"A close-up of a cat's face, with its head tilted slightly to the right.",Domestic Cat
282,tiger cat,True,tiger cat,tiger cat,A cat's face,Domestic Cat
283,Persian cat,False,tiger cat,tiger cat,"The image depicts a cat with long fur, gazing directly at the camera.",Domestic Cat
284,Siamese cat,False,tiger cat,tiger cat,"A cat with blue eyes, standing on a windowsill.",Domestic Cat
285,Egyptian cat,False,hen-of-the-woods,tiger cat,"The image depicts a close-up of a cat's face, with its eyes looking directly at the camera.",Domestic Cat
286,cougar,False,lion,lion,"A mountain lion is perched on a rock, gazing intently at something below.",Mountain Lion
287,lynx,True,lynx,lynx,"A lynx lying in the snow, its fur blending with the surroundings.",lynx
288,leopard,True,leopard,leopard,"The image depicts a close-up of a leopard's face, showcasing its distinctive features.",Leopard
289,snow leopard,False,hen-of-the-woods,leopard,"The image depicts a close-up of a leopard's face, with its eyes closed and head tilted slightly to the right.",Leopard
28,spotted salamander,True,spotted salamander,tench,"A black salamander with yellow spots on its back, lying on green grass.",Salamanders
290,jaguar,False,lion,lion,"The image depicts a close-up of a lion's face, showcasing its distinctive mane and whiskers.",Lion
291,lion,True,lion,lion,"A lion walking away from the camera, its mane visible, set against a blurred background.",Lion
292,tiger,True,tiger,tiger,"A tiger standing in a field of tall grass, facing left.",Tiger
293,cheetah,True,cheetah,cheetah,"The image depicts a close-up of a cheetah's face, with its mouth open and teeth visible.",Cheetah
294,brown bear,True,brown bear,brown bear,"The image depicts a bear with its tongue out, showcasing its distinctive facial features.",Brown Bear
295,American black bear,True,American black bear,American black bear,"A black bear cub is resting on a log, its head turned to the right.",Black bear
296,ice bear,False,brown bear,brown bear,"A polar bear lying on its stomach, facing left.",Polar Bear
297,sloth bear,False,American black bear,American black bear,"The image depicts a black bear with distinctive white markings on its face, captured in a natural setting.",Black Bear
298,mongoose,True,tench,mongoose,"A small, furry animal with a bushy tail",Mongoose
299,meerkat,True,meerkat,meerkat,"A close-up photograph of a meerkat standing on its hind legs, looking directly at the camera with its mouth open.",meerkat
29,axolotl,False,orange,tench,"A small, dark-colored lizard with a long tail and orange spots on its back.",Reptile
2,great white shark,False,tiger shark,tiger shark,"A close-up of a shark's mouth, with its teeth visible.",Shark
300,tiger beetle,True,black-and-tan coonhound,tiger beetle,The image shows a close-up of a beetle with long antennae and black and yellow markings on its body.,Beetle
301,ladybug,True,ladybug,ladybug,A ladybug on a plant,Ladybug
302,ground beetle,False,tiger beetle,tench,A close-up photograph of a beetle,Insect
303,long-horned beetle,False,tiger beetle,tench,The image shows a longhorn beetle.,Insect
304,leaf beetle,True,leaf beetle,tench,A beetle on a leaf,Insect
305,dung beetle,False,long-horned beetle,tench,"A black beetle with a shiny exoskeleton, long antennae, and six legs.",Beetles
306,rhinoceros beetle,False,long-horned beetle,tiger beetle,"The image shows a close-up of a dark brown beetle with a shiny exoskeleton, long antennae, and six legs.",Beetle
307,weevil,False,leaf beetle,tench,"A small insect, possibly a beetle or fly, with a green body and long antennae, perched on a leaf.",Insect
308,fly,True,fly,fly,"The image shows a close-up of a fly's head, with its compound eyes and mouthparts visible.",Fly
309,bee,True,bee,tench,A bee collecting pollen from a flower,Insect
30,bullfrog,False,tree frog,amphibian,"The image shows a close-up of a green frog's head, with its eye and nostril visible.",Amphibian
310,ant,True,ant,ant,An ant is carrying a green leaf.,ant
311,grasshopper,False,green lizard,tench,The image shows a green insect with long antennae and wings.,Insect
312,cricket,False,proboscis monkey,mosquito net,"The image shows a close-up of a mosquito's head, with its proboscis extended.",Mosquito
313,walking stick,True,walking stick,tench,"The image shows a close-up of a stick insect's head, with its long antennae and large eyes visible.",Insect
314,cockroach,True,cockroach,cockroach,A close-up photograph of a cockroach,Cockroach
315,mantis,False,brown bear,tench,"The image shows a brown insect with long, thin legs and a distinctive head shape.",Insect
316,cicada,True,cicada,cicada,A close-up photograph of a green cicada perched on top of a cactus,Cicada
317,leafhopper,False,long-horned beetle,tench,"A small insect with a long body and wings, likely a type of fly or beetle.",Insect
318,lacewing,False,green lizard,tench,The image shows a close-up of a green insect with long antennae and wings.,Insect
319,dragonfly,True,dragonfly,dragonfly,"The image shows a close-up of a dragonfly's head, with its eyes and antennae visible.",Dragonfly
31,tree frog,True,tree frog,tench,"A close-up of a frog's head, with its eye looking directly at the camera.",Anura
320,damselfly,False,dragonfly,dragonfly,The image shows a red dragonfly perched on a yellow flower.,Dragonfly
321,admiral,False,cabbage butterfly,cabbage butterfly,"A butterfly perched on a branch, its wings spread wide.",Butterfly
322,ringlet,False,black widow,cabbage butterfly,"A butterfly with brown wings and black spots, perched on a yellow flower.",Butterfly
323,monarch,False,cabbage butterfly,cabbage butterfly,A butterfly perched on a flower,Butterfly
324,cabbage butterfly,True,cabbage butterfly,cabbage butterfly,A butterfly on a yellow flower,Butterfly
325,sulphur butterfly,False,black widow,cabbage butterfly,"A yellow butterfly with black spots on its wings, perched on a flower",Butterfly
326,lycaenid,False,orange,cabbage butterfly,"A small white butterfly with orange spots on its wings, perched on a flower",Butterfly
327,starfish,True,starfish,starfish,"The image depicts a starfish, also known as a sea star, which belongs to the class Asteroidea.",starfish
328,sea urchin,False,coral reef,brain coral,"The image depicts a coral reef, characterized by its vibrant colors and intricate structure.",coral
329,sea cucumber,False,sea snake,sea slug,"The image shows a dark-colored sea creature with long, thin tentacles.",Sea slug
32,tailed frog,False,tree frog,amphibian,"The image shows a close-up of a frog's head, with its eyes and mouth visible.",Amphibian
330,wood rabbit,True,wood rabbit,wood rabbit,A rabbit sitting on a branch,Rabbit
331,hare,False,hen-of-the-woods,wood rabbit,"The image shows a rabbit and a bird standing on the ground, with grass visible in the background.",Rabbit
332,Angora,False,white stork,wood rabbit,"A small, fluffy rabbit with long fur and large ears sits on a white surface.",Rabbit
333,hamster,True,hamster,hamster,"A close-up of a hamster's face, with its eyes looking directly at the camera.",Hamster
334,porcupine,True,porcupine,tench,"A close-up of a porcupine's face, with its quills visible.",Porcupines
335,fox squirrel,True,tree frog,fox squirrel,A squirrel is climbing up a tree.,Squirrel
336,marmot,False,rock python,tench,A groundhog sitting on a rock,Mammal
337,beaver,True,beaver,tench,"A beaver is sitting on a log, surrounded by branches and twigs.",Rodent
338,guinea pig,True,guinea pig,guinea pig,Two guinea pigs facing each other,Guinea pig
339,sorrel,False,horse cart,tench,A horse grazing in a field.,Equine
33,loggerhead,False,water ouzel,leatherback turtle,"A sea turtle swimming in shallow water, surrounded by a school of small fish.",Sea Turtle
340,zebra,True,zebra,zebra,"A zebra standing in front of a rocky outcropping, possibly in its natural habitat.",zebra
341,hog,False,sleeping bag,guinea pig,A close-up photograph of a piglet sleeping on top of another piglet.,Pig
342,wild boar,True,wild boar,wild boar,"A dog lying on the ground, with a wild boar standing nearby.",Wild Boar
343,warthog,True,warthog,warthog,A warthog is grazing on grass.,Warthog
344,hippopotamus,False,rhinoceros beetle,rhinoceros beetle,"A mother rhinoceros stands beside her calf, with a man standing behind them.",Rhinoceros
345,ox,False,bison,bison,"A close-up of a bison's head, with its distinctive curved horns and shaggy fur.",Bison
346,water buffalo,False,water ouzel,tench,A cow standing next to a bowl of water,Cow
347,bison,False,hen-of-the-woods,tench,"A snowy scene with a large brown animal, possibly a moose or elk, standing in the center of the image.",Moose
348,ram,False,face powder,tench,"A close-up of a sheep's face, with its head turned slightly to the left.",Sheep
349,bighorn,False,neck brace,gazelle,"A goat standing on a grassy hillside, with a collar around its neck.","Antelope, Gazelle"
34,leatherback turtle,True,leatherback turtle,leatherback turtle,"A small sea turtle on a sandy beach, with its flippers visible.",Turtle
350,ibex,False,walking stick,gazelle,A goat is walking on a rocky surface.,"Antelope, Gazelle"
